comment,time,phase,baro,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,134.18803143501282,camera,1009.5690332156379,36.11190966666667,140.098057,5,5,8.18307836511481,,1194.246530532837
threading,137.1917600631714,camera,1009.5690332156379,36.11190783333333,140.09805833333334,0,0,338.4751284969024,,1194.246530532837
threading,140.19556307792664,camera,1009.5690332156379,36.111903833333336,140.09805966666667,0,0,32.68379161017613,,1194.246530532837
threading,143.19936275482178,camera,1009.5690332156379,36.1119025,140.09806166666667,0,0,20.055268905032833,,1194.246530532837
threading,146.20311498641968,camera,1009.5690332156379,36.11190283333333,140.098064,0,0,81.0093976934279,,1194.246530532837
threading,149.20688223838806,camera,1009.5690332156379,36.111903,140.09806566666666,0,0,106.19629876906703,,1194.246530532837
threading,152.21072816848755,camera,1009.5690332156379,36.11190216666667,140.09806683333332,0,0,33.99467126363702,,1194.246530532837
threading,155.21451210975647,camera,1009.5690332156379,36.11190216666667,140.098067,0,0,111.25868881847924,,1194.246530532837
threading,158.21802878379822,camera,1009.5690332156379,36.111901833333334,140.098066,0,0,37.751756650249504,,1194.246530532837
threading,161.22182440757751,camera,1009.5690332156379,36.1119015,140.098066,0,0,62.621473149109136,,1194.246530532837
threading,164.2255253791809,camera,1009.5690332156379,36.11190116666667,140.09806366666666,0,0,61.591396107391205,,1194.246530532837
threading,167.229341506958,camera,1009.5690332156379,36.1119,140.09806183333333,0,0,95.73418690383423,,1194.246530532837
threading,170.2331440448761,camera,1009.5690332156379,36.111899666666666,140.098061,0,0,85.076055887227,,1194.246530532837
threading,173.23690748214722,camera,1009.5690332156379,36.1119005,140.09806033333334,0,0,119.15084551950247,,1194.246530532837
threading,176.23866033554077,camera,1009.5690332156379,36.11190166666667,140.09805933333334,0,0,118.73735959430309,,1194.246530532837
threading,179.24239373207092,camera,1009.5690332156379,36.1119005,140.0980595,0,0,128.95943481710273,,1194.246530532837
threading,182.24608945846558,camera,1009.5690332156379,36.11189983333333,140.09806033333334,0,0,151.9949375159046,,1194.246530532837
threading,185.24988341331482,camera,1009.5690332156379,36.111899,140.09805933333334,0,0,151.7845529460703,,1194.246530532837
threading,188.2537477016449,camera,1009.5690332156379,36.111899333333334,140.09805916666667,0,0,153.7872225681028,,1194.246530532837
threading,191.27415013313293,camera,1009.5690332156379,36.111899666666666,140.09806,0,0,149.233646265773,,1193.3366060256958
took photo saved as image/yolo_image1.jpg,193.73917150497437,camera,1009.5690332156379,36.11190083333334,140.09805983333334,0,0,148.56675529689437,,1193.3366060256958
cone is in the centre,193.7561583518982,camera,1009.5690332156379,36.11190033333333,140.09806066666667,0,0,148.56675529689437,,1193.3366060256958
[camera] approach cone,193.75653862953186,camera,1009.5690332156379,36.11190033333333,140.09806066666667,0,0,148.56675529689437,0,1193.3366060256958
threading,194.27774167060852,camera,1009.5690332156379,36.11190066666666,140.09806066666667,0,0,148.56675529689437,,1193.3366060256958
threading,197.2811803817749,camera,1009.5690332156379,36.111901333333336,140.098061,5,5,155.77409342295022,,1193.3366060256958
threading,200.2846701145172,camera,1009.5690332156379,36.11190283333333,140.0980615,0,0,155.7129335994158,,1193.3366060256958
threading,203.28843092918396,camera,1009.5690332156379,36.111904333333335,140.098062,0,0,156.41531712535397,,1193.3366060256958
rotateforcone,206.17904996871948,distance,1009.5690332156379,36.11190466666667,140.09806333333333,0,0,155.7129335994158,,900.2557992935181
threading,206.2921404838562,distance,1009.5690332156379,36.11190466666667,140.09806333333333,-28,28,154.16388037055236,,900.2557992935181
threading,209.2966649532318,distance,1009.5690332156379,36.111904333333335,140.09806483333332,0,0,172.1484367277696,,900.2557992935181
distanceend,212.2238311767578,distance,1009.5690332156379,36.111904833333334,140.09806483333332,0,0,138.81750387130302,0,13.885974884033203
