comment,time,phase,baro,latitude,longitude,duty_R,duty_L,theta,cornangle,distance,acc_x,acc_y,acc_z,rotor_steps
threading,0.0027086734771728516,gps,-1,36.111612666666666,140.09836816666666,-1,-1,-1,,-1,0.0,0.0,0.0,0
threading,0.006608009338378906,gps,-1,36.111612666666666,140.09836816666666,-1,-1,145.76732568575872,,-1,0.0,0.0,0.0,0
threading,0.00756382942199707,gps,-1,36.111612666666666,140.09836816666666,-1,-1,145.76732568575872,,-1,0.0,0.0,0.0,0
threading,0.007988452911376953,gps,-1,36.111612666666666,140.09836816666666,-1,-1,145.76732568575872,,-1,0.0,0.0,0.0,0
threading,0.00829005241394043,gps,-1,36.111612666666666,140.09836816666666,-1,-1,145.76732568575872,,-1,0.0,0.0,0.0,0
threading,0.008588552474975586,gps,-1,36.111612666666666,140.09836816666666,-1,-1,145.76732568575872,,-1,0.0,0.0,0.0,0
threading,0.008828163146972656,gps,-1,36.111612666666666,140.09836816666666,-1,-1,145.76732568575872,,-1,0.0,0.0,0.0,0
threading,0.012591838836669922,gps,-1,36.111612666666666,140.09836816666666,-1,-1,145.76732568575872,,-1,0.0,0.0,0.0,0
threading,0.05476975440979004,gps,-1,36.111612666666666,140.09836816666666,-1,-1,145.76732568575872,,-1,0.0,0.0,0.0,0
threading,0.08856344223022461,gps,-1,36.111612666666666,140.09836816666666,-1,-1,145.76732568575872,,-1,0.0,0.0,0.0,0
threading,0.13071513175964355,gps,-1,36.111612666666666,140.09836816666666,56.69690039373703,43.30309960626297,147.3494235206413,,-1,0.0,0.0,0.0,0
threading,0.17291617393493652,gps,-1,36.111612666666666,140.09836816666666,56.69690039373703,43.30309960626297,147.3494235206413,,-1,0.0,0.0,0.0,0
threading,0.21509552001953125,gps,-1,36.111612666666666,140.09836816666666,53.01238056029669,46.98761943970331,140.1914550115735,,-1,0.0,0.0,0.0,0
threading,0.2488572597503662,gps,-1,36.111612666666666,140.09836816666666,53.01238056029669,46.98761943970331,140.1914550115735,,-1,0.0,0.0,0.0,0
threading,0.2910594940185547,gps,-1,36.111612666666666,140.09836816666666,53.01238056029669,46.98761943970331,140.1914550115735,,-1,0.0,0.0,0.0,0
threading,0.3332676887512207,gps,-1,36.111612666666666,140.09836816666666,55.93499001725005,44.06500998274995,148.386910235538,,-1,0.0,0.0,0.0,0
