comment,time,phase,baro,latitude,longitude,duty_R,duty_L,theta,cornangle,distance,acc_x,acc_y,acc_z,rotor_steps
threading,0.006070613861083984,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.006905555725097656,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.007317304611206055,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.0075244903564453125,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.0077092647552490234,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.007887601852416992,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.008064985275268555,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.008270978927612305,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.008443117141723633,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.014080524444580078,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.047856807708740234,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.08169078826904297,gps,-1,36.11162616666667,140.0982725,-1,-1,112.0275605670274,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.11536383628845215,gps,-1,36.11162616666667,140.0982725,55.69355524649328,44.30644475350672,112.47051911653392,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.14068961143493652,gps,-1,36.11162616666667,140.0982725,55.69355524649328,44.30644475350672,112.47051911653392,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.17446470260620117,gps,-1,36.11162616666667,140.0982725,55.69355524649328,44.30644475350672,112.47051911653392,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.2081775665283203,gps,-1,36.11162616666667,140.0982725,55.69355524649328,44.30644475350672,112.47051911653392,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.24193763732910156,gps,-1,36.11162616666667,140.0982725,60.48836741718459,39.51163258281541,142.03506218834104,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.2672767639160156,gps,-1,36.11162616666667,140.0982725,60.48836741718459,39.51163258281541,142.03506218834104,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.30103540420532227,gps,-1,36.11162616666667,140.0982725,60.48836741718459,39.51163258281541,142.03506218834104,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.33475708961486816,gps,-1,36.11162616666667,140.0982725,50.31600832547301,49.68399167452699,105.95553826568667,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.3685181140899658,gps,-1,36.11162616666667,140.0982725,50.31600832547301,49.68399167452699,105.95553826568667,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.3938302993774414,gps,-1,36.11162616666667,140.0982725,50.31600832547301,49.68399167452699,105.95553826568667,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.4275777339935303,gps,-1,36.11162616666667,140.0982725,61.16291110066262,38.83708889933738,142.15029018030756,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.4613380432128906,gps,-1,36.111627,140.09827216666667,61.16291110066262,38.83708889933738,142.15029018030756,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.486677885055542,gps,-1,36.111627,140.09827216666667,61.16291110066262,38.83708889933738,142.15029018030756,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.5208380222320557,gps,-1,36.111627,140.09827216666667,52.55831596505303,47.44168403494697,117.22469045957007,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.5541589260101318,gps,-1,36.111627,140.09827216666667,52.55831596505303,47.44168403494697,117.22469045957007,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.5794928073883057,gps,-1,36.111627,140.09827216666667,52.55831596505303,47.44168403494697,117.22469045957007,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.6132736206054688,gps,-1,36.111627,140.09827216666667,52.55831596505303,47.44168403494697,117.22469045957007,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.646986722946167,gps,-1,36.111627,140.09827216666667,61.28649966784265,38.71350033215735,148.3181945929009,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.6723201274871826,gps,-1,36.111627,140.09827216666667,61.28649966784265,38.71350033215735,148.3181945929009,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.7060534954071045,gps,-1,36.111627,140.09827216666667,61.28649966784265,38.71350033215735,148.3181945929009,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.731342077255249,gps,-1,36.111627,140.09827216666667,54.30488128591513,45.69511871408487,128.999162010053,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.765120267868042,gps,-1,36.111627,140.09827216666667,54.30488128591513,45.69511871408487,128.999162010053,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.7989356517791748,gps,-1,36.111627,140.09827216666667,54.30488128591513,45.69511871408487,128.999162010053,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.8242967128753662,gps,-1,36.111627,140.09827216666667,54.30488128591513,45.69511871408487,128.999162010053,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.8579385280609131,gps,-1,36.111627,140.09827216666667,59.7881601216469,40.2118398783531,146.75603989728788,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.8917007446289062,gps,-1,36.111627,140.09827216666667,59.7881601216469,40.2118398783531,146.75603989728788,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.9169983863830566,gps,-1,36.111627,140.09827216666667,59.7881601216469,40.2118398783531,146.75603989728788,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.9508700370788574,gps,-1,36.111627,140.09827216666667,61.16549557328648,38.83450442671352,162.52115609910322,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
threading,0.9760515689849854,gps,-1,36.11162916666667,140.0982695,61.16549557328648,38.83450442671352,162.52115609910322,,-1,0.12062019289464046,0.13380539616652423,1.2965449884019045,0
