comment,time,phase,baro,latitude,longitude,duty_R,duty_L,theta,cornangle,distance,acc_x,acc_y,acc_z,rotor_steps
threading,0.003706693649291992,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.004771709442138672,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.005098104476928711,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.005573749542236328,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.006162881851196289,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.006714820861816406,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.007258415222167969,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.007659435272216797,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.007858037948608398,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.012136459350585938,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.04589533805847168,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.07965397834777832,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.11343955993652344,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
threading,0.13876605033874512,land,-1,30.6629355,131.05189466666667,-1,-1,-1,,-1,-0.7371505310706873,-0.21145159321206203,0.5994384080087901,0
