comment,time,phase,baro,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,3.9511773586273193,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,3.9764435291290283,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.001745939254761,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.0186638832092285,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.043973207473755,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.0692524909973145,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.094573736190796,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.119938373565674,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.14523458480835,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.170532941818237,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.195836782455444,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.212721347808838,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.238064289093018,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.263325214385986,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.288674592971802,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.313950061798096,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.339290380477905,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.3645923137664795,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.389892816543579,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.406764030456543,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.43211817741394,land,-1,36.1115855,140.0990005,-1,-1,-1,,-1
threading,4.457627534866333,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.4996418952941895,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.533370494842529,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.5755226612091064,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.617772340774536,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.651507139205933,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.693670749664307,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.735843658447266,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.769614219665527,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.811841011047363,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.845589637756348,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.8877341747283936,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.929919958114624,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,4.963763952255249,land,-1,36.11158533333333,140.09900083333332,-1,-1,-1,,-1
threading,5.005868673324585,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.0480499267578125,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.081799745559692,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.124000072479248,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.166210651397705,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.208371877670288,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.242156982421875,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.284389019012451,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.326586484909058,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.368697166442871,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.4024717807769775,land,-1,36.111585166666664,140.09900083333332,-1,-1,-1,,-1
threading,5.444660186767578,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.478520631790161,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.503732442855835,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.5374815464019775,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.57126522064209,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.59656023979187,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.630347967147827,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.664062261581421,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.689349412918091,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.723129987716675,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.74844217300415,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.7822606563568115,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.815962314605713,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.841251373291016,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.875014543533325,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.908749580383301,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.934060335159302,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.9678192138671875,land,-1,36.111585,140.09900083333332,-1,-1,-1,,-1
threading,5.993142366409302,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.035306930541992,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.077535629272461,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.111295938491821,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.153450012207031,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.195634126663208,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.229409217834473,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.271611213684082,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.3054211139678955,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.3475165367126465,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.38972282409668,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.4236578941345215,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.465649604797363,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.507836818695068,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.541618585586548,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.583865404129028,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.617747783660889,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.659725666046143,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.701910018920898,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.735697507858276,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.7778637409210205,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.820041656494141,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.853792190551758,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.895987272262573,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.9297873973846436,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,6.9719555377960205,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.014118671417236,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.047898530960083,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.090100049972534,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.132260084152222,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.166012287139893,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.208195686340332,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.2420549392700195,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.284154891967773,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.326334714889526,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.36008095741272,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.4023144245147705,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.444474220275879,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.478219032287598,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.520405530929565,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.554218053817749,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.596389293670654,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.638587713241577,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.672297716140747,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.714483022689819,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.756697177886963,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.790488958358765,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.832610130310059,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.866357803344727,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.908551454544067,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.950804948806763,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,7.984499216079712,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.026693105697632,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.068894147872925,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.102680683135986,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.144830703735352,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.17862868309021,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.220771312713623,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.262959241867065,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.296711683273315,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.338899850845337,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.381101369857788,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.414883613586426,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.457035779953003,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.490793228149414,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.532977104187012,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.57521367073059,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.608975410461426,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.651115417480469,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.6933012008667,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.727094173431396,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.769301414489746,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.80318570137024,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.845183610916138,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.887388467788696,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.921186685562134,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,8.96333122253418,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,9.00564193725586,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,9.039273977279663,land,-1,36.11158483333333,140.09900066666665,-1,-1,-1,,-1
threading,9.08148741722107,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.123644590377808,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.157421827316284,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.199658632278442,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.241776704788208,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.283955574035645,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.317708492279053,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.360008716583252,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.402113676071167,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.444286823272705,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.478067398071289,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.520248889923096,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.562477111816406,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.604614019393921,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.63837218284607,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.680577993392944,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.722763776779175,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.764930725097656,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.798898696899414,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.840919256210327,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.883116722106934,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.925251007080078,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,9.958998680114746,land,-1,36.111585166666664,140.09899983333332,-1,-1,-1,,-1
threading,10.001251220703125,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.01809310913086,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.043394565582275,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.06028938293457,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.077139139175415,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.094006776809692,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.119362354278564,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.136209964752197,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.15307879447937,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.16998028755188,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.19526743888855,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.21217393875122,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.229020357131958,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.246018648147583,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.27124547958374,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.288163185119629,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.304986000061035,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.322003602981567,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.347206592559814,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.364093542098999,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.38093876838684,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.397895336151123,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.423163175582886,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.439993858337402,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.456891059875488,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.473795652389526,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.49904489517212,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.515991687774658,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.532835006713867,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.549708127975464,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.574987649917603,land,-1,36.111585,140.099,-1,-1,-1,,-1
threading,10.591943264007568,land,-1,36.111585,140.099,-1,-1,-1,,-1
